study_ID,long_cite,short_cite,doi,peer_reviewed,coder1,coder2,expt_num,expt_condition,same_infant,response_mode,task,exposure_phase,method,dependent_measure,participant_design,native_lang1,native_lang2,test_lang1,percentV_tl1,deltaC_tl1,deltaV_tl1,VarcoC_tl1,VarcoV_tl1,nPVI-C_tl1,nPVI-V_tl1,nPVI-CV_tl1,rPVI-C_tl1,rPVI-V_tl1,rPVI-CV_tl1,nFinalC_tl1,nFinalV_tl1,nFinalCV_tl1,speechrate_tl1,test_lang2,percentV_tl2,deltaC_tl2,deltaV_tl2,VarcoC_tl2,VarcoV_tl2,nPVI-C_tl2,nPVI-V_tl2,nPVI-CV_tl2,rPVI-C_tl2,rPVI-V_tl2,rPVI-CV_tl2,nFinalC_tl2,nFinalV_tl2,nFinalCV_tl2,speechrate_tl2,test_lang_lab,rhythm_contrast,native_lang,native_accent,same_lang,rhythm_class,speech_manip,speech_manip_specific,trial_control,num_trials,infant_type,modality,same_speaker,register,group_name_1,group_name_2,n_1,n_2,n_excluded_1,n_excluded_2,mean_age_1,age_range_1,mean_age_2,age_range_2,gender_1,gender_2,x_1,x_2,SD_1,SD_2,corr,r,t,F,d,d_var,g,g_SE,p_val_reported,all_null,imprecise,source_of_data,source_of_durational_metrics,stimuli_link,paper_link,data_link,comments,controlled for speech rate?
byersheinlein10,"Byers-Heinlein, K., Burns, T. C., & Werker, J. F. (2010). The roots of bilingualism in newborns. Psychological Science, 21(3), 343-348. https://doi.org/10.1177/0956797609360758
",Byers-Heinlein et al. (2010),10.1177/0956797609360758,yes,LG,,1b,1b,1b,behavior,pref,test_only,HAS,number_sucks,within_two,Canadian English (Vancouver),Chinese (Cantonese andor Mandarin),Canadian English (Vancouver),49.12573,56.815,53.31,58.42,53.4668,,57.01,,67.25668,,,,,,5.676919,Tagalog,46.8,46.6,45.2,,,,,,,,,,,,,EnCa-Tg,native_natclassforeign,yesno,yesno,lang,diff,segmental,lpf,fixed,10,bilingual,audio,diff,ADS,test_lang1,test_lang2,14,,9.33,,1.56165,5,,,0.563,,26.036,25.461,13.579,15.317,0.961,,0.490,,,,,,0.630,,,authors,,https://osf.io/9shr7/,https://drive.google.com/file/d/1A6F9zzdcVFR6xKoEPZmAQIxupFTdPe7a/view?usp=sharing,https://osf.io/cqbfk/,calculated x and SD from raw data; mean_age unavailable so imputed mean age from study 2,yes
byersheinlein10,"Byers-Heinlein, K., Burns, T. C., & Werker, J. F. (2010). The roots of bilingualism in newborns. Psychological Science, 21(3), 343-348. https://doi.org/10.1177/0956797609360758
",Byers-Heinlein et al. (2010),10.1177/0956797609360758,yes,LG,,2,monoling_2,monoling_2,behavior,discrim,habituation,HAS,number_sucks,within_two,Canadian English (Vancouver),,Canadian English (Vancouver),49.12573,56.815,53.31,58.42,53.4668,,57.01,,67.25668,,,,,,5.676919,Tagalog,46.8,46.6,45.2,,,,,,,,,,,,,EnCa-Tg,native_forclassforeign,yesno,yesno,lang,diff,segmental,lpf,fixed,1,typical,audio,diff,ADS,familiarized,novel,16,,43.5,,1.617188,5,,,0.563,,14.344,17.516,9.437,10.164,0.793,,2.000,,,,,,0.032,,,authors,,https://osf.io/9shr7/,https://drive.google.com/file/d/1A6F9zzdcVFR6xKoEPZmAQIxupFTdPe7a/view?usp=sharing,https://osf.io/cqbfk/,calculated x and SD from raw data,yes
byersheinlein10,"Byers-Heinlein, K., Burns, T. C., & Werker, J. F. (2010). The roots of bilingualism in newborns. Psychological Science, 21(3), 343-348. https://doi.org/10.1177/0956797609360758
",Byers-Heinlein et al. (2010),10.1177/0956797609360758,yes,LG,,2,biling_2,biling_2,behavior,discrim,habituation,HAS,number_sucks,within_two,Canadian English (Vancouver),Tagalog,Canadian English (Vancouver),49.12573,56.815,53.31,58.42,53.4668,,57.01,,67.25668,,,,,,5.676919,Tagalog,46.8,46.6,45.2,,,,,,,,,,,,,EnCa-Tg,native_native,yesyes,yesyes,lang,diff,segmental,lpf,fixed,1,bilingual,audio,diff,ADS,familiarized,novel,15,,43.5,,1.6375,5,,,0.533,,17.900,22.583,10.919,17.232,0.780,,1.638,,,,,,0.033,,,authors,,https://osf.io/9shr7/,https://drive.google.com/file/d/1A6F9zzdcVFR6xKoEPZmAQIxupFTdPe7a/view?usp=sharing,https://osf.io/cqbfk/,calculated x and SD from raw data,yes
chong18,"Chong, A. J., Vicenik, C., & Sundara, M. (2018). Intonation plays a role in language discrimination by infants. Infancy, 23(6), 795-819. https://doi.org/10.1111/infa.12257
",Chong et al. (2018),10.1111/infa.12257,yes,LG,,1,5month_1_habeng,5month_1_habeng,behavior,discrim,familiarization,HPP,looking_time,within_two,Southern Californian English,,West American English (Southern California),48.16462,57.90231,53.65,57.11846,54.03154,,57.62923,,67.68154,,,,,,5.778571,German,40.40548,63.38281,45.6254,55.46571,51.5,,53.90459,,66.50108,,,,,,5.478198,EnAmWe-Ge,native_natclassforeign,yesno,yesno,lang,same,none,none,infant_all,8,typical,audio,diff,ADS,test_lang2,test_lang1,11,,3,,153.7273,25,,,0.364,,10.419,10.421,5.045355,4.430,0.553,,0.001,,,,,,0.940,,,authors,,,https://drive.google.com/file/d/1eYBRBVwjvQHo78I1RdBom-f4EVmX2MFE/view?usp=sharing,https://drive.google.com/drive/folders/1QK1tZwiU6jkZH1wag2RQXZQ5_0y_zHyW?usp=sharing,"calculated mean_age1, age_range1, gender_1, x, SD, corr and t from raw data",no
chong18,"Chong, A. J., Vicenik, C., & Sundara, M. (2018). Intonation plays a role in language discrimination by infants. Infancy, 23(6), 795-819. https://doi.org/10.1111/infa.12257
",Chong et al. (2018),10.1111/infa.12257,yes,LG,,1,5month_1_habger,5month_1_habger,behavior,discrim,familiarization,HPP,looking_time,within_two,Southern Californian English,,West American English (Southern California),48.16462,57.90231,53.65,57.11846,54.03154,,57.62923,,67.68154,,,,,,5.778571,German,40.40548,63.38281,45.6254,55.46571,51.5,,53.90459,,66.50108,,,,,,5.478198,EnAmWe-Ge,native_natclassforeign,yesno,yesno,lang,same,none,none,infant_all,8,typical,audio,diff,ADS,test_lang1,test_lang2,11,,3,,154.2727,27,,,0.545,,10.119,9.994,3.18656,3.774,0.516,,-0.119,,,,,,0.940,,,authors,,,https://drive.google.com/file/d/1eYBRBVwjvQHo78I1RdBom-f4EVmX2MFE/view?usp=sharing,https://drive.google.com/drive/folders/1QK1tZwiU6jkZH1wag2RQXZQ5_0y_zHyW?usp=sharing,"calculated mean_age1, age_range1, gender_1, x, SD, corr and t from raw data",no
chong18,"Chong, A. J., Vicenik, C., & Sundara, M. (2018). Intonation plays a role in language discrimination by infants. Infancy, 23(6), 795-819. https://doi.org/10.1111/infa.12257
",Chong et al. (2018),10.1111/infa.12257,yes,LG,,1,7month_1_habger,7month_1_habger,behavior,discrim,familiarization,HPP,looking_time,within_two,Southern Californian English,,West American English (Southern California),48.16462,57.90231,53.65,57.11846,54.03154,,57.62923,,67.68154,,,,,,5.778571,German,40.40548,63.38281,45.6254,55.46571,51.5,,53.90459,,66.50108,,,,,,5.478198,EnAmWe-Ge,native_natclassforeign,yesno,yesno,lang,same,none,none,infant_all,8,typical,audio,diff,ADS,test_lang1,test_lang2,11,,3,,214.9091,26,,,0.818,,8.712,10.126,3.629,3.300,0.777,,2.010,,,,,,0.001,,,authors,,,https://drive.google.com/file/d/1eYBRBVwjvQHo78I1RdBom-f4EVmX2MFE/view?usp=sharing,https://drive.google.com/drive/folders/1QK1tZwiU6jkZH1wag2RQXZQ5_0y_zHyW?usp=sharing,"calculated mean_age1, age_range1, gender_1, x, SD, corr and t from raw data",no
chong18,"Chong, A. J., Vicenik, C., & Sundara, M. (2018). Intonation plays a role in language discrimination by infants. Infancy, 23(6), 795-819. https://doi.org/10.1111/infa.12257
",Chong et al. (2018),10.1111/infa.12257,yes,LG,,1,7month_1_habeng,7month_1_habeng,behavior,discrim,familiarization,HPP,looking_time,within_two,Southern Californian English,,West American English (Southern California),48.16462,57.90231,53.65,57.11846,54.03154,,57.62923,,67.68154,,,,,,5.778571,German,40.40548,63.38281,45.6254,55.46571,51.5,,53.90459,,66.50108,,,,,,5.478198,EnAmWe-Ge,native_natclassforeign,yesno,yesno,lang,same,none,none,infant_all,8,typical,audio,diff,ADS,test_lang2,test_lang1,11,,3,,216,43,,,0.273,,7.334,9.182,3.491,3.962,0.941,,4.500,,,,,,0.001,,,authors,,,https://drive.google.com/file/d/1eYBRBVwjvQHo78I1RdBom-f4EVmX2MFE/view?usp=sharing,https://drive.google.com/drive/folders/1QK1tZwiU6jkZH1wag2RQXZQ5_0y_zHyW?usp=sharing,"calculated mean_age1, age_range1, gender_1, x, SD, corr and t from raw data",no
chong18,"Chong, A. J., Vicenik, C., & Sundara, M. (2018). Intonation plays a role in language discrimination by infants. Infancy, 23(6), 795-819. https://doi.org/10.1111/infa.12257
",Chong et al. (2018),10.1111/infa.12257,yes,LG,,2,2_habeng,2_habeng,behavior,discrim,familiarization,HPP,looking_time,within_two,Southern Californian English,,West American English (Southern California),48.16462,57.90231,53.65,57.11846,54.03154,,57.62923,,67.68154,,,,,,5.778571,German,40.40548,63.38281,45.6254,55.46571,51.5,,53.90459,,66.50108,,,,,,5.478198,EnAmWe-Ge,native_natclassforeign,yesno,yesno,lang,same,segmental,lpf,infant_all,8,typical,audio,diff,ADS,test_lang2,test_lang1,11,,2,,213.4545,26,,,0.636,,7.096,9.668,2.085,3.163,0.493,,3.045,,,,,,0.004,,,authors,,,https://drive.google.com/file/d/1eYBRBVwjvQHo78I1RdBom-f4EVmX2MFE/view?usp=sharing,https://drive.google.com/drive/folders/1QK1tZwiU6jkZH1wag2RQXZQ5_0y_zHyW?usp=sharing,"calculated mean_age1, age_range1, gender_1, x, SD, corr and t from raw data",no
chong18,"Chong, A. J., Vicenik, C., & Sundara, M. (2018). Intonation plays a role in language discrimination by infants. Infancy, 23(6), 795-819. https://doi.org/10.1111/infa.12257
",Chong et al. (2018),10.1111/infa.12257,yes,LG,,2,2_habger,2_habger,behavior,discrim,familiarization,HPP,looking_time,within_two,Southern Californian English,,West American English (Southern California),48.16462,57.90231,53.65,57.11846,54.03154,,57.62923,,67.68154,,,,,,5.778571,German,40.40548,63.38281,45.6254,55.46571,51.5,,53.90459,,66.50108,,,,,,5.478198,EnAmWe-Ge,native_natclassforeign,yesno,yesno,lang,same,segmental,lpf,infant_all,8,typical,audio,diff,ADS,test_lang1,test_lang2,11,,2,,213.8182,33,,,0.636,,6.597,7.781,2.256,2.598,0.440,,1.519,,,,,,0.004,,,authors,,,https://drive.google.com/file/d/1eYBRBVwjvQHo78I1RdBom-f4EVmX2MFE/view?usp=sharing,https://drive.google.com/drive/folders/1QK1tZwiU6jkZH1wag2RQXZQ5_0y_zHyW?usp=sharing,"calculated mean_age1, age_range1, gender_1, x, SD, corr and t from raw data",no
chong18,"Chong, A. J., Vicenik, C., & Sundara, M. (2018). Intonation plays a role in language discrimination by infants. Infancy, 23(6), 795-819. https://doi.org/10.1111/infa.12257
",Chong et al. (2018),10.1111/infa.12257,yes,LG,,3,3_habeng,3_habeng,behavior,discrim,familiarization,HPP,looking_time,within_two,Southern Californian English,,West American English (Southern California),48.16462,57.90231,53.65,57.11846,54.03154,,57.62923,,67.68154,,,,,,5.778571,German,40.40548,63.38281,45.6254,55.46571,51.5,,53.90459,,66.50108,,,,,,5.478198,EnAmWe-Ge,native_natclassforeign,yesno,yesno,lang,same,intonation,monotone,infant_all,8,typical,audio,diff,ADS,test_lang2,test_lang1,11,,2,,215.1818,29,,,0.455,,9.628,8.978,4.097,3.101,0.793,,-0.863,,,,,,0.690,,,authors,,,https://drive.google.com/file/d/1eYBRBVwjvQHo78I1RdBom-f4EVmX2MFE/view?usp=sharing,https://drive.google.com/drive/folders/1QK1tZwiU6jkZH1wag2RQXZQ5_0y_zHyW?usp=sharing,"calculated mean_age1, age_range1, gender_1, x, SD, corr and t from raw data",no
chong18,"Chong, A. J., Vicenik, C., & Sundara, M. (2018). Intonation plays a role in language discrimination by infants. Infancy, 23(6), 795-819. https://doi.org/10.1111/infa.12257
",Chong et al. (2018),10.1111/infa.12257,yes,LG,,3,3_habger,3_habger,behavior,discrim,familiarization,HPP,looking_time,within_two,Southern Californian English,,West American English (Southern California),48.16462,57.90231,53.65,57.11846,54.03154,,57.62923,,67.68154,,,,,,5.778571,German,40.40548,63.38281,45.6254,55.46571,51.5,,53.90459,,66.50108,,,,,,5.478198,EnAmWe-Ge,native_natclassforeign,yesno,yesno,lang,same,intonation,monotone,infant_all,8,typical,audio,diff,ADS,test_lang1,test_lang2,11,,2,,219.6364,81,,,0.364,,8.009,8.021,2.824,3.856,0.081,,0.009,,,,,,0.690,,,authors,,,https://drive.google.com/file/d/1eYBRBVwjvQHo78I1RdBom-f4EVmX2MFE/view?usp=sharing,https://drive.google.com/drive/folders/1QK1tZwiU6jkZH1wag2RQXZQ5_0y_zHyW?usp=sharing,"calculated mean_age1, age_range1, gender_1, x, SD, corr and t from raw data",no
chong18,"Chong, A. J., Vicenik, C., & Sundara, M. (2018). Intonation plays a role in language discrimination by infants. Infancy, 23(6), 795-819. https://doi.org/10.1111/infa.12257
",Chong et al. (2018),10.1111/infa.12257,yes,LG,,4,5month_4_habeng,5month_4_habeng,behavior,discrim,familiarization,HPP,looking_time,within_two,Southern Californian English,,West American English (Southern California),48.16462,57.90231,53.65,57.11846,54.03154,,57.62923,,67.68154,,,,,,5.778571,German,40.40548,63.38281,45.6254,55.46571,51.5,,53.90459,,66.50108,,,,,,5.478198,EnAmWe-Ge,native_natclassforeign,yesno,yesno,lang,same,none,f0_matched,infant_all,8,typical,audio,diff,ADS,test_lang2,test_lang1,11,,3.75,,147.8182,30,,,0.364,,9.440,10.033,4.291,3.573,0.741,,0.676,,,,,,0.470,,,authors,,,https://drive.google.com/file/d/1eYBRBVwjvQHo78I1RdBom-f4EVmX2MFE/view?usp=sharing,https://drive.google.com/drive/folders/1QK1tZwiU6jkZH1wag2RQXZQ5_0y_zHyW?usp=sharing,"calculated mean_age1, age_range1, gender_1, x, SD, corr and t from raw data",no
chong18,"Chong, A. J., Vicenik, C., & Sundara, M. (2018). Intonation plays a role in language discrimination by infants. Infancy, 23(6), 795-819. https://doi.org/10.1111/infa.12257
",Chong et al. (2018),10.1111/infa.12257,yes,LG,,4,5month_4_habger,5month_4_habger,behavior,discrim,familiarization,HPP,looking_time,within_two,Southern Californian English,,West American English (Southern California),48.16462,57.90231,53.65,57.11846,54.03154,,57.62923,,67.68154,,,,,,5.778571,German,40.40548,63.38281,45.6254,55.46571,51.5,,53.90459,,66.50108,,,,,,5.478198,EnAmWe-Ge,native_natclassforeign,yesno,yesno,lang,same,none,f0_matched,infant_all,8,typical,audio,diff,ADS,test_lang1,test_lang2,11,,3.75,,146.6364,29,,,0.273,,10.305,8.745,3.789,2.597,0.550,,-1.614,,,,,,0.470,,,authors,,,https://drive.google.com/file/d/1eYBRBVwjvQHo78I1RdBom-f4EVmX2MFE/view?usp=sharing,https://drive.google.com/drive/folders/1QK1tZwiU6jkZH1wag2RQXZQ5_0y_zHyW?usp=sharing,"calculated mean_age1, age_range1, gender_1, x, SD, corr and t from raw data",no
chong18,"Chong, A. J., Vicenik, C., & Sundara, M. (2018). Intonation plays a role in language discrimination by infants. Infancy, 23(6), 795-819. https://doi.org/10.1111/infa.12257
",Chong et al. (2018),10.1111/infa.12257,yes,LG,,4,7month_4_habeng,7month_4_habeng,behavior,discrim,familiarization,HPP,looking_time,within_two,Southern Californian English,,West American English (Southern California),48.16462,57.90231,53.65,57.11846,54.03154,,57.62923,,67.68154,,,,,,5.778571,German,40.40548,63.38281,45.6254,55.46571,51.5,,53.90459,,66.50108,,,,,,5.478198,EnAmWe-Ge,native_natclassforeign,yesno,yesno,lang,same,none,f0_matched,infant_all,8,typical,audio,diff,ADS,test_lang2,test_lang1,11,,3.75,,216.4545,23,,,0.545,,8.067,7.377,2.965,2.734,0.890,,-1.689,,,,,,0.030,,,authors,,,https://drive.google.com/file/d/1eYBRBVwjvQHo78I1RdBom-f4EVmX2MFE/view?usp=sharing,https://drive.google.com/drive/folders/1QK1tZwiU6jkZH1wag2RQXZQ5_0y_zHyW?usp=sharing,"calculated mean_age1, age_range1, gender_1, x, SD, corr and t from raw data",no
chong18,"Chong, A. J., Vicenik, C., & Sundara, M. (2018). Intonation plays a role in language discrimination by infants. Infancy, 23(6), 795-819. https://doi.org/10.1111/infa.12257
",Chong et al. (2018),10.1111/infa.12257,yes,LG,,4,7month_4_habger,7month_4_habger,behavior,discrim,familiarization,HPP,looking_time,within_two,Southern Californian English,,West American English (Southern California),48.16462,57.90231,53.65,57.11846,54.03154,,57.62923,,67.68154,,,,,,5.778571,German,40.40548,63.38281,45.6254,55.46571,51.5,,53.90459,,66.50108,,,,,,5.478198,EnAmWe-Ge,native_natclassforeign,yesno,yesno,lang,same,none,f0_matched,infant_all,8,typical,audio,diff,ADS,test_lang1,test_lang2,11,,3.75,,214,20,,,0.545,,7.436,6.612,2.755,1.832,0.787,,-1.577,,,,,,0.030,,,authors,,,https://drive.google.com/file/d/1eYBRBVwjvQHo78I1RdBom-f4EVmX2MFE/view?usp=sharing,https://drive.google.com/drive/folders/1QK1tZwiU6jkZH1wag2RQXZQ5_0y_zHyW?usp=sharing,"calculated mean_age1, age_range1, gender_1, x, SD, corr and t from raw data",no
christophe03,"Christophe, A., Nespor, M., Guasti, M. T., & van Ooijen, B. (2003). Prosodic structure and syntactic acquisition: The case of the head-direction parameter. Developmental Science, 6(2), 213–222. https://doi.org/10.1111/1467-7687.00273
",Christophe et al. (2003),10.1111/1467-7687.00273,yes,LG,,1,1,1,behavior,discrim,habituation,HAS,sentences_triggered,within_two,Parisian French,,Standard French,51.06533,45.35373,40.97273,45.06207,67.7447,,49.07143,,60.6303,,,,,,6.191304,Turkish,46.622,54.00133,38.78867,55.332,43.158,66.99,47.00781,,67.2285,,,,,,,FrSt-Tu,native_natclassforeign,yesno,yesno,lang,same,segmental,saltanaj,infant_all,3,typical,audio,diff,ADS,speaker_switch,language_switch,16,,23,,62.5,42,,,,,-0.315,1.153,1.306,1.306,,,,7.400,,,,,<0.02,,,figure,,,https://drive.google.com/file/d/1cCnlRSOshlUnbT1fRW6cXl6_h67JHctA/view?usp=sharing,https://drive.google.com/drive/folders/1YwTzBXp-VqhNRGWrxiRveupu8eLtTCun?usp=sharing,reported as <0.02; x and SD extracted from Fig 3 p. 219,yes
christophe98,"Christophe, A., & Morton, J. (1998). Is Dutch native English? Linguistic analysis by 2-month-olds. Developmental Science, 1(2), 215-219. https://doi.org/10.1111/1467-7687.00033
",Christophe & Morton (1998),10.1111/1467-7687.00033,yes,LG,,1,1,1,behavior,discrim,habituation,HAS,sentences_triggered,within_two,British English,,Standard British English,54.83312,40.62226,39.56985,50.88716,58.51786,,57.79036,49,55.97169,40.971,102,1.19,1.59,1.35,5.2,Japanese,52.66842,41.5195,41.0355,,56,,38.736,,50.49975,,,,,,6.5,EnBrSt-Ja,native_forclassforeign,yesno,yesno,lang,diff,none,none,infant_all,,typical,audio,diff,,speaker_switch,language_switch,16,,,,62,42,,,,,-0.813,3.063,3.970,3.924,0.419,,3.642,11.578,,,,,<0.01,,,authors,,,https://drive.google.com/file/d/19NKSB3Acb_BfCBDnLgcY9LAM9Mc3Ou-P/view?usp=sharing,https://drive.google.com/drive/folders/1kkrKMSrt8JELbyjKnPtOrPo8K6Lg0QUl?usp=sharing,"reported as p<0.01; F-value as reported; x. SD, corr and t calculated from raw values",yes
christophe98,"Christophe, A., & Morton, J. (1998). Is Dutch native English? Linguistic analysis by 2-month-olds. Developmental Science, 1(2), 215-219. https://doi.org/10.1111/1467-7687.00033
",Christophe & Morton (1998),10.1111/1467-7687.00033,yes,LG,,2,2,2,behavior,discrim,habituation,HAS,sentences_triggered,within_two,British English,,Standard French,51.06533,45.35373,40.97273,45.06207,67.7447,,49.07143,,60.6303,,,,,,6.191304,Japanese,52.66842,41.5195,41.0355,,56,,38.736,,50.49975,,,,,,6.5,FrSt-Ja,between_forclassforeigns,nono,nono,lang,diff,none,none,infant_all,,typical,audio,diff,,speaker_switch,language_switch,16,,,,68,,,,,,0.438,-0.625,4.098,4.129,-0.069,,-0.706,-0.709,,,,,,,,authors,,,https://drive.google.com/file/d/19NKSB3Acb_BfCBDnLgcY9LAM9Mc3Ou-P/view?usp=sharing,https://drive.google.com/drive/folders/1kkrKMSrt8JELbyjKnPtOrPo8K6Lg0QUl?usp=sharing,"F-value from original statistics ouput; x. SD, corr and t calculated from raw values; reversed F sign",yes
christophe98,"Christophe, A., & Morton, J. (1998). Is Dutch native English? Linguistic analysis by 2-month-olds. Developmental Science, 1(2), 215-219. https://doi.org/10.1111/1467-7687.00033
",Christophe & Morton (1998),10.1111/1467-7687.00033,yes,LG,,3,3,3,behavior,discrim,habituation,HAS,sentences_triggered,within_two,British English,,Standard British English,54.83312,40.62226,39.56985,50.88716,58.51786,,57.79036,49,55.97169,40.971,102,1.19,1.59,1.35,5.2,Dutch,41.6701,50.52408,46.50909,44.93071,64.453,,77.65638,,52.80688,,,,,,6,EnBrSt-Du,native_natclassforeign,yesno,yesno,lang,same,none,none,infant_all,,typical,audio,diff,,speaker_switch,language_switch,16,,,,71,,,,,,0.063,2.500,4.297,3.967,0.276,,1.958,4.167,,,,,0.064,,,authors,,,https://drive.google.com/file/d/19NKSB3Acb_BfCBDnLgcY9LAM9Mc3Ou-P/view?usp=sharing,https://drive.google.com/drive/folders/1kkrKMSrt8JELbyjKnPtOrPo8K6Lg0QUl?usp=sharing,"F-value as reported; x. SD, corr and t calculated from raw values",yes
christophe98,"Christophe, A., & Morton, J. (1998). Is Dutch native English? Linguistic analysis by 2-month-olds. Developmental Science, 1(2), 215-219. https://doi.org/10.1111/1467-7687.00033
",Christophe & Morton (1998),10.1111/1467-7687.00033,yes,LG,,4,4,4,behavior,discrim,habituation,HAS,sentences_triggered,within_two,British English,,Dutch,41.6701,50.52408,46.50909,44.93071,64.453,,77.65638,,52.80688,,,,,,6,Japanese,52.66842,41.5195,41.0355,,56,,38.736,,50.49975,,,,,,6.5,Du-Ja,natclassforeign_forclassforeign,nono,nono,lang,diff,none,none,infant_all,,typical,audio,diff,,speaker_switch,language_switch,16,,,,67,,,,,,-0.563,1.000,4.016,3.141,0.423,,1.596,3.433,,,,,0.090,,,authors,,,https://drive.google.com/file/d/19NKSB3Acb_BfCBDnLgcY9LAM9Mc3Ou-P/view?usp=sharing,https://drive.google.com/drive/folders/1kkrKMSrt8JELbyjKnPtOrPo8K6Lg0QUl?usp=sharing,"F-value as reported; x. SD, corr and t calculated from raw values",yes
chung02,"Chung, T. (2002). Speech accent categorization in infancy [Doctoral dissertation, University of Pittsburgh]. http://d-scholarship.pitt.edu/10414/1/Ting-ting_chung_dissertation.pdf",Chung (2002),,no,LG,,2,4month_2,4month_2,behavior,discrim,habituation,CF,looking_time,within_two,Midland American English (Pittsburgh),,Midland American English (Pittsburgh),50.27,59.46,59.64,58.32,55.7,,58.72,,70.4,,,,,,5.36,New York City/Hispanic English,,,,,,,43.57143,,,,,,,,,EnAmMidl-EnAmNYhis,native_nonnatdialect,yesyes,yesno,accent,same,none,none,infant_all,8,typical,audio,diff,,familiarized,novel,18,,9.5,,121.89,28,,,0.5,,12.333,13.270,5.560,9.450,,,,0.210,,,,,0.660,,,paper,,,https://drive.google.com/file/d/1STGuBa8bU1_buXB2byjt8mEDIOzUkUqA/view?usp=sharing,,,no
chung02,"Chung, T. (2002). Speech accent categorization in infancy [Doctoral dissertation, University of Pittsburgh]. http://d-scholarship.pitt.edu/10414/1/Ting-ting_chung_dissertation.pdf",Chung (2002),,no,LG,,2,10month_2,10month_2,behavior,discrim,habituation,CF,looking_time,within_two,Midland American English (Pittsburgh),,Midland American English (Pittsburgh),50.27,59.46,59.64,58.32,55.7,,58.72,,70.4,,,,,,5.36,New York City/Hispanic English,,,,,,,43.57143,,,,,,,,,EnAmMidl-EnAmNYhis,native_nonnatdialect,yesyes,yesno,accent,same,none,none,infant_all,8,typical,audio,diff,,familiarized,novel,20,,9.5,,300.15,48,,,0.45,,6.395,8.853,2.083,5.321,,,,7.950,,,,,0.010,,,paper,,,https://drive.google.com/file/d/1STGuBa8bU1_buXB2byjt8mEDIOzUkUqA/view?usp=sharing,,,no
chung02,"Chung, T. (2002). Speech accent categorization in infancy [Doctoral dissertation, University of Pittsburgh]. http://d-scholarship.pitt.edu/10414/1/Ting-ting_chung_dissertation.pdf",Chung (2002),,no,LG,,3,3,3,behavior,discrim,habituation,CF,looking_time,within_two,Midland American English (Pittsburgh),,New York City/Hispanic English,,,,,,,43.57143,,,,,,,,,Chinese-accented English,47.13,63.5,53.4,51.48,47.2,,48.81,,71.62,,,,,,,EnAmNYhis-EnChacc,nonnatdialect_nonnatdialect,yesyes,nono,accent,,none,none,infant_all,8,typical,audio,diff,,familiarized,novel,16,,10,,304.94,27,,,0.5,,5.953,7.267,2.490,3.688,,,,3.680,,,,,0.080,,,paper,,,https://drive.google.com/file/d/1STGuBa8bU1_buXB2byjt8mEDIOzUkUqA/view?usp=sharing,,,no
