unique_row,study_ID,long_cite,short_cite,peer_reviewed,coder,expt_num,expt_condition,same_infant,response_mode,exposure_phase,method,dependent_measure,participant_design,native_lang,infant_type,group_name_1,group_name_2,n_1,n_2,mean_age_1,mean_age_2,x_1,x_2,SD_1,SD_2,t,F,r,d,d_var,corr,test_lang,stimuli_link,data_link,age_range_1,age_range_2,n_excluded_1,n_excluded_2,gender_1,gender_2,num_trials,special_cases_measures,x_dif,SD_dif,contrast_sampa,audio_condition,speaker,speech_type,object_stimulus,cue_type,N_AFC,mean_comprehension_vocab,mean_production_vocab,pointing_modality,motive,correlation_type,condition_type,stimulus_naturalness,contrast_pseudoIPA,sampa_comments,counterbalanced,backness,height,nasality,roundness,tenseness,length,F1_1,F2_1,F1_2,F2_2,duration_word_1,duration_word_2,duration_vowel_1,duration_vowel_2,peripherality,Linguistic,words_to_passage,edge_alignment,familiarization_voice,familiarization_register,familiarization_affect,test_voice,test_register,indexical,rule.type,repetitions,types,tokens,expt_condition2,word_round,word_spiky,multiple_age_groups_younger_older,replication,native,label_present,instruction_code,taxonomic_type,tokens_per_trial,word_types_per_cond,publication_type,main_or_baseline_study,Modality,Semantics,TrainingRule,Speech,Nonspeech,CorrectPronunciation,Mispronunciation,is_correct,n_feature,type_feature,mispron_location,scenarios,Hamlin_Lab,stimuli_type,minimal_pairs,cues_present,word_typicality,ME_trial_type,preceding,task_difficulty,median_production_vocab,sentence_structure,agent_argument_type,patient_argument_type,stimuli_modality,stimuli_actor,transitive_event,intransitive_event,presentation_type,character_identification,practice_phase,test_mass_or_distributed,n_train_test_pair,n_test_trial_per_pair,n_repetitions_sentence,n_repetitions_video,learning_domain,live_video,task,rhythm_class,speech_manip,percentV,deltaC,deltaV,VarcoV,nPVI_V,rPVI_C,corr_imputed,dataset,short_name,domain,d_calc,d_var_calc,g_calc,g_var_calc,r_calc,r_var_calc,z_calc,z_var_calc,log_odds_calc,log_odds_var_calc,es_method,mean_age,n,same_infant_calc,all_mod,mean_age_months,year
5,Graf-EstesLewWilliams2015,"Graf Estes, K. , & Lew-Williams, C. (2015). Listening through voices: Infant statistical word segmentation across multiple speakers. Developmental psychology, 51(11), 1517.",Graf Estes & Lew-Williams (2015),yes,AKB,1,Eight Voices Older; consistent gender test,2,eye-tracking,familiarization,central fixation,looking_time,within_two,American English,typical,NA,NA,25,NA,328.752,NA,NA,NA,NA,NA,-0.973,NA,NA,0.16,NA,NA,native,NA,NA,21.308,NA,NA,NA,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,artificial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.843,Statistical word segmentation,statSeg,early_language,-0.10904547785213288,0.0127978183248,-0.1054896470526068,0.01197678626544669,-0.05444187849836116,0.0031710900533424,-0.05449576144397045,0.04545454545454545,-0.1977866184008151,0.04210313468759604,t_two,328.75200000000007,25,Graf-EstesLewWilliams2015 2,NA,10.801108852337832,2015
6,Graf-EstesLewWilliams2015,"Graf Estes, K. , & Lew-Williams, C. (2015). Listening through voices: Infant statistical word segmentation across multiple speakers. Developmental psychology, 51(11), 1517.",Graf Estes & Lew-Williams (2015),yes,AKB,2,Eight voices; inconsistent gender test voice,3,eye-tracking,familiarization,central fixation,looking_time,within_two,American English,typical,NA,NA,24,NA,246.564,NA,10.28,9.52,3.38,3.14,NA,NA,NA,NA,NA,NA,native,NA,NA,27.396,NA,10,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,artificial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.306,Statistical word segmentation,statSeg,early_language,0.23297105425735104,0.05896407316920377,0.22502885922585045,0.05501232291419128,0.11570319080146656,0.01415688435299438,0.11622369310457456,0.04761904761904761,0.4225627500969588,0.19398402535230952,group_means_two,246.564,24,Graf-EstesLewWilliams2015 3,NA,8.100831639253373,2015
10,GrafEstes2012,"Graf Estes, K. (2012). Infants generalize representations of statistically segmented words. Front. Psychol., 29, October 2012.",Graf Estes (2012),yes,AKB,1,Consistent,1,eye-tracking,familiarization,central fixation,looking_time,within_two,American English,typical,NA,NA,28,NA,337.884,NA,NA,NA,NA,NA,-2.56,NA,NA,0.31,NA,NA,native,NA,NA,39.572,NA,10,NA,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,artificial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.732419,Statistical word segmentation,statSeg,early_language,-0.35391876000816097,0.02134968729795918,-0.34370956500792554,0.02013573965666435,-0.1742520918454694,0.00486584198281053,-0.17604858766811168,0.04,-0.6419376218933651,0.07023765590593983,t_two,337.884,28,GrafEstes2012 1,NA,11.10113965379166,2012
11,GrafEstes2012,"Graf Estes, K. (2012). Infants generalize representations of statistically segmented words. Front. Psychol., 29, October 2012.",Graf Estes (2012),yes,AKB,1,Inconsistent,2,eye-tracking,familiarization,central fixation,looking_time,within_two,American English,typical,NA,NA,28,NA,337.884,NA,NA,NA,NA,NA,2.41,NA,NA,0.25,NA,NA,native,NA,NA,39.572,NA,9,NA,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,artificial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.828,Statistical word segmentation,statSeg,early_language,0.26712666872264396,0.01355994030612245,0.25942109174026,0.01278891929204466,0.1323877111542912,0.00321484703436729,0.13316937905335344,0.04,0.48451418189913614,0.04461041550793838,t_two,337.884,28,GrafEstes2012 2,NA,11.10113965379166,2012
12,HaySaffran2012,"Hay, J. F., & Saffran, J. R. (2012). Rhythmic grouping biases constrain infant statistical learning. Infancy, 17(6), 610-641.",Hay & Saffran (2012),yes,LS/AKB,1,intensity_trochaic,1,behavior,familiarization,head-turn preference procedure,looking_time,within_two,American English,typical,NA,NA,22,NA,273.96,NA,5.724432,7.468955,1.91102,2.183221,-5.6,NA,NA,0.99,NA,NA,native,NA,NA,42.616,NA,15.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,artificial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.404,Statistical word segmentation,statSeg,early_language,-0.8503066852061327,0.03888533420016273,-0.8184201845109028,0.03602361663636951,-0.3912601653872165,0.00590535570485692,-0.4132871168756007,0.05263157894736842,-1.542285725030989,0.1279276218532522,group_means_two,273.96,22,HaySaffran2012 1,NA,9.000924043614857,2012
13,HaySaffran2012,"Hay, J. F., & Saffran, J. R. (2012). Rhythmic grouping biases constrain infant statistical learning. Infancy, 17(6), 610-641.",Hay & Saffran (2012),yes,LS/AKB,1,duration_trochaic,2,behavior,familiarization,head-turn preference procedure,looking_time,within_two,American English,typical,NA,NA,22,NA,273.96,NA,6.916114,7.011841,2.918215,2.464572,-0.5,NA,NA,0.04,NA,NA,native,NA,NA,42.616,NA,15.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,artificial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.306,Statistical word segmentation,statSeg,early_language,-0.03544217801970064,0.00382441651792357,-0.03411309634396187,0.00354296336480764,-0.0177183071262674,9.552039387212916e-4,-0.01772016162797332,0.05263157894736842,-0.064284999959209,0.01258182603229913,group_means_two,273.96,22,HaySaffran2012 2,NA,9.000924043614857,2012
14,HaySaffran2012,"Hay, J. F., & Saffran, J. R. (2012). Rhythmic grouping biases constrain infant statistical learning. Infancy, 17(6), 610-641.",Hay & Saffran (2012),yes,LS/AKB,1,intensity_iambic,3,behavior,familiarization,head-turn preference procedure,looking_time,within_two,American English,typical,NA,NA,22,NA,273.96,NA,5.836114,6.474159,2.037774,2.229983,-1.4,NA,NA,0.29,NA,NA,native,NA,NA,42.616,NA,15.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,artificial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.288,Statistical word segmentation,statSeg,early_language,-0.29870439472351074,0.04736593950442122,-0.2875029799213791,0.04388010239401772,-0.1477138252697199,0.01108315316342825,-0.14880245420695548,0.05263157894736842,-0.5417898412434706,0.15582769499818933,group_means_two,273.96,22,HaySaffran2012 3,NA,9.000924043614857,2012
15,HaySaffran2012,"Hay, J. F., & Saffran, J. R. (2012). Rhythmic grouping biases constrain infant statistical learning. Infancy, 17(6), 610-641.",Hay & Saffran (2012),yes,LS/AKB,1,duration_iambic,4,behavior,familiarization,head-turn preference procedure,looking_time,within_two,American English,typical,NA,NA,22,NA,273.96,NA,5.63825,6.621955,1.92705,2.197,-2.7,NA,NA,0.58,NA,NA,native,NA,NA,42.616,NA,15.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,artificial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.288,Statistical word segmentation,statSeg,early_language,-0.47603899832890106,0.03572091885876811,-0.4581875358915673,0.03309208248650565,-0.23155079897100575,0.00756946371701704,-0.23582750352331905,0.05263157894736842,-0.8634392325196547,0.11751711265981786,group_means_two,273.96,22,HaySaffran2012 4,NA,9.000924043614857,2012
16,HaySaffran2012,"Hay, J. F., & Saffran, J. R. (2012). Rhythmic grouping biases constrain infant statistical learning. Infancy, 17(6), 610-641.",Hay & Saffran (2012),yes,LS/AKB,3,intensity_trochaic,1,behavior,familiarization,head-turn preference procedure,looking_time,within_two,American English,typical,NA,NA,22,NA,200.904,NA,5.782227,6.896614,2.080709,2.401659,-2.8,NA,NA,0.61,NA,NA,native,NA,NA,27.396,NA,7.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,artificial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.404,Statistical word segmentation,statSeg,early_language,-0.4959616124272974,0.03635153592247562,-0.47736305196127377,0.03367629007568093,-0.2406906376702143,0.00759817957575717,-0.2455070915296568,0.05263157894736842,-0.8995748573052097,0.11959175964227442,group_means_two,200.904,22,HaySaffran2012 1,NA,6.6006776319842295,2012
17,HaySaffran2012,"Hay, J. F., & Saffran, J. R. (2012). Rhythmic grouping biases constrain infant statistical learning. Infancy, 17(6), 610-641.",Hay & Saffran (2012),yes,LS/AKB,3,duration_trochaic,2,behavior,familiarization,head-turn preference procedure,looking_time,within_two,American English,typical,NA,NA,22,NA,200.904,NA,6.123955,6.645114,2.176795,2.089499,-1.3,NA,NA,0.3,NA,NA,native,NA,NA,27.396,NA,7.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,artificial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.732419,Statistical word segmentation,statSeg,early_language,-0.24426349125870195,0.0366139622769228,-0.23510361033650065,0.03391940349060552,-0.1212309420649816,0.00875580803415711,-0.1218301428724189,0.05263157894736842,-0.4430449651506641,0.12045510774321234,group_means_two,200.904,22,HaySaffran2012 2,NA,6.6006776319842295,2012
18,HaySaffran2012,"Hay, J. F., & Saffran, J. R. (2012). Rhythmic grouping biases constrain infant statistical learning. Infancy, 17(6), 610-641.",Hay & Saffran (2012),yes,LS/AKB,3,intensity_iambic,3,behavior,familiarization,head-turn preference procedure,looking_time,within_two,American English,typical,NA,NA,22,NA,200.904,NA,7.071841,7.077682,2.849962,2.154073,-0.5,NA,NA,0,NA,NA,native,NA,NA,27.396,NA,7.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,artificial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.843,Statistical word segmentation,statSeg,early_language,-0.00231226440177024,0.01427284878560599,-0.00222555448670386,0.0132224563202903,-0.00115613142821866,0.00356819788817646,-0.00115613194332955,0.05263157894736842,-0.00419398370187229,0.04695579039683328,group_means_two,200.904,22,HaySaffran2012 3,NA,6.6006776319842295,2012
19,HaySaffran2012,"Hay, J. F., & Saffran, J. R. (2012). Rhythmic grouping biases constrain infant statistical learning. Infancy, 17(6), 610-641.",Hay & Saffran (2012),yes,LS/AKB,3,duration_iambic,4,behavior,familiarization,head-turn preference procedure,looking_time,within_two,American English,typical,NA,NA,22,NA,200.904,NA,6.882386,7.184818,1.832431,2.451082,-0.5,NA,NA,0.17,NA,NA,native,NA,NA,27.396,NA,7.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,artificial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.828,Statistical word segmentation,statSeg,early_language,-0.13975739261657305,0.07802789144065142,-0.13451649039345157,0.07228552630494099,-0.06970870863503531,0.01922398152951685,-0.0698219509230285,0.05263157894736842,-0.2534918698749722,0.2567014735901253,group_means_two,200.904,22,HaySaffran2012 4,NA,6.6006776319842295,2012
20,JohnsonJusczyk2001,"Johnson, E. K. & Jusczyk, P. W. (2001). Word segmentation by 8-month-olds: when speech cues count more than statistics. Journal of Memory and Language, 44(4): 548-567.",Johnson & Jusczyk (2001),yes,AKB,1,TP,1,behavior,familiarization,head-turn preference procedure,looking_time,within_two,American English,typical,NA,NA,16,NA,244,NA,6.49,8.25,2.5,3.1,NA,8.47,NA,NA,NA,NA,native,NA,NA,35,NA,4,NA,0.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,artificial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.726,Statistical word segmentation,statSeg,early_language,-0.6249943253210226,0.04645680958385876,-0.5915124864645392,0.04161262057431737,-0.2982725258908377,0.00878197974587092,-0.30762235920379244,0.07692307692307693,-1.1336143099172649,0.1528367774431409,group_means_two,244,16,JohnsonJusczyk2001 1,NA,8.01659171646235,2001
21,JohnsonJusczyk2001,"Johnson, E. K. & Jusczyk, P. W. (2001). Word segmentation by 8-month-olds: when speech cues count more than statistics. Journal of Memory and Language, 44(4): 548-567.",Johnson & Jusczyk (2001),yes,AKB,2,Stress,2,behavior,familiarization,head-turn preference procedure,looking_time,within_two,American English,typical,NA,NA,16,NA,247,NA,8,6.59,2.5,1.6,NA,7.41,NA,NA,NA,NA,native,NA,NA,21,NA,4,NA,0.6875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,artificial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.404,Statistical word segmentation,statSeg,early_language,0.6718095238401738,0.08860400113507377,0.6358197279201645,0.07936499974120606,0.3184207464468825,0.01607328019389985,0.3298886789604956,0.07692307692307693,1.2185276872278,0.2914954798522835,group_means_two,247,16,JohnsonJusczyk2001 2,NA,8.115156368713937,2001
22,JohnsonJusczyk2001,"Johnson, E. K. & Jusczyk, P. W. (2001). Word segmentation by 8-month-olds: when speech cues count more than statistics. Journal of Memory and Language, 44(4): 548-567.",Johnson & Jusczyk (2001),yes,AKB,3,Co-articulation,3,behavior,familiarization,head-turn preference procedure,looking_time,within_two,American English,typical,NA,NA,16,NA,243,NA,8.06,6.45,2.2,1.8,NA,7.57,NA,NA,NA,NA,native,NA,NA,23,NA,6,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,artificial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.306,Statistical word segmentation,statSeg,early_language,0.8010049381190413,0.10680027846534654,0.7580939592912355,0.09566389738812447,0.3717927535468587,0.01708782281241585,0.3905018101536803,0.07692307692307693,1.452862247508786,0.351358832793051,group_means_two,243,16,JohnsonJusczyk2001 3,NA,7.983736832378488,2001
23,JohnsonJusczyk2001,"Johnson, E. K. & Jusczyk, P. W. (2001). Word segmentation by 8-month-olds: when speech cues count more than statistics. Journal of Memory and Language, 44(4): 548-567.",Johnson & Jusczyk (2001),yes,AKB,4,Internal_Coarticulation,4,behavior,familiarization,head-turn preference procedure,looking_time,within_two,American English,typical,NA,NA,20,NA,240,NA,6,7.54,1.92,2.7,NA,6.17,NA,NA,NA,NA,native,NA,NA,30,NA,6,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,artificial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.828,Statistical word segmentation,statSeg,early_language,-0.6573637570404753,0.02800317772675923,-0.6299736004971223,0.02571819621086048,-0.3122479908365895,0.00514624760946715,-0.32303432394541054,0.0588235294117647,-1.192325964590631,0.09212676204550346,group_means_two,240,20,JohnsonJusczyk2001 4,NA,7.885172180126902,2001
24,JohnsonJusczyk2003b,"Johnson, E. K., & Jusczyk, P. W. (2003). Exploring statistical learning by 8-month-olds: The role of complexity and variation. Jusczyk Lab final report, 141-148.",Johnson & Jusczyk (2003)b,no,AKB,1,mixed fam and test_trisyllables,1,behavior,familiarization,head-turn preference procedure,looking_time,within_two,American English,typical,NA,NA,24,NA,248,NA,7.18,7.44,2.4,2.9,NA,NA,NA,NA,NA,NA,native,NA,NA,30.44,NA,3,NA,0.541667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,artificial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.698904,Statistical word segmentation,statSeg,early_language,-0.09767949837949504,0.02529011009174312,-0.09434951548019407,0.02359517631880734,-0.04878160394824582,0.00627749873483616,-0.04882035358762505,0.04761904761904761,-0.1771710120594454,0.08320112728850078,group_means_two,248,24,JohnsonJusczyk2003b 1,NA,8.148011252797799,2003
25,JohnsonJusczyk2003b,"Johnson, E. K., & Jusczyk, P. W. (2003). Exploring statistical learning by 8-month-olds: The role of complexity and variation. Jusczyk Lab final report, 141-148.",Johnson & Jusczyk (2003)b,no,AKB,1,mixed fam and test_bisyllables,1,behavior,familiarization,head-turn preference procedure,looking_time,within_two,American English,typical,NA,NA,24,NA,248,NA,7.36,7.28,2.4,2.7,NA,NA,NA,NA,NA,NA,native,NA,NA,30.44,NA,3,NA,0.541667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,artificial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.828,Statistical word segmentation,statSeg,early_language,0.03131841170745088,0.01435376756066411,0.03025073858106051,0.01339178339692642,0.01565728630410544,0.00358580341089413,0.01565856595678773,0.04761904761904761,0.05680531524379989,0.04722200249631474,group_means_two,248,24,JohnsonJusczyk2003b 1,NA,8.148011252797799,2003
