ds_clean,long_cite,short_cite,same_infant,study_ID,unique_row,d_calc,d_var_calc,mean_age_months,response_mode,behavioral_measure,stimuli_naturalness,exposure_phase
Abstract rule learning,"Thiessen, ED Effects of Inter- and Intra-modal Redundancy on Infants' Rule Learning . Language Learning and Development, 2012, 8(3), 197-214.",Thiessen (2012),ABB,Thiessen2012,88,0.6156430730891257,0.06261872502942117,7.096654962114211,behavior,looking,natural,habituation
Abstract rule learning,"Thiessen, ED Effects of Inter- and Intra-modal Redundancy on Infants' Rule Learning . Language Learning and Development, 2012, 8(3), 197-214.",Thiessen (2012),ABA,Thiessen2012,89,0.6902930784910825,0.07011189894411371,7.293784266617384,behavior,looking,natural,habituation
Abstract rule learning,"Thiessen, ED Effects of Inter- and Intra-modal Redundancy on Infants' Rule Learning . Language Learning and Development, 2012, 8(3), 197-214.",Thiessen (2012),ABB,Thiessen2012,90,0.6118627623360028,0.04572828936044275,7.293784266617384,behavior,looking,natural,habituation
Abstract rule learning,"Tsui, A. S. M., Ma, Y. K., Ho, A., Chow, H. M., & Tseng, C. H. Bimodal emotion congruency is critical to preverbal infants’ abstract rule learning.  Developmental science, 2016, 19(3), 382-393.",Tsui et al (2016),AffectiveCongruentFaces&Voices,Tsui2016,91,1.6481960288755964,0.15681833832004288,9.363641963900696,behavior,looking,natural,habituation
Abstract rule learning,"Tsui, A. S. M., Ma, Y. K., Ho, A., Chow, H. M., & Tseng, C. H. Bimodal emotion congruency is critical to preverbal infants’ abstract rule learning.  Developmental science, 2016, 19(3), 382-393.",Tsui et al (2016),AffectiveFaces,Tsui2016,92,-0.21551572478022105,0.13123025098669802,9.330787079816831,behavior,looking,artificial,habituation
Abstract rule learning,"Tsui, A. S. M., Ma, Y. K., Ho, A., Chow, H. M., & Tseng, C. H. Bimodal emotion congruency is critical to preverbal infants’ abstract rule learning.  Developmental science, 2016, 19(3), 382-393.",Tsui et al (2016),AffectiveVoices,Tsui2016,93,0.06198287935893472,0.05692806257778748,8.837963818558903,behavior,looking,natural,habituation
Abstract rule learning,"Tsui, A. S. M., Ma, Y. K., Ho, A., Chow, H. M., & Tseng, C. H. Bimodal emotion congruency is critical to preverbal infants’ abstract rule learning.  Developmental science, 2016, 19(3), 382-393.",Tsui et al (2016),AffectiveCongruentFaces&Voices,Tsui2016,94,1.4172028818327238,0.16121546694249925,9.363641963900696,behavior,looking,natural,habituation
Abstract rule learning,"Tsui, A. S. M., Ma, Y. K., Ho, A., Chow, H. M., & Tseng, C. H. Bimodal emotion congruency is critical to preverbal infants’ abstract rule learning.  Developmental science, 2016, 19(3), 382-393.",Tsui et al (2016),AffectiveIncongruentFaces&Voices,Tsui2016,95,0.4687083896220532,0.05069669277947349,9.330787079816831,behavior,looking,natural,habituation
Audio-Visual Congruence,"Aldridge, M. A., Braga, E. S., Walton, G. E., & Bower, T. (1999). The intermodal representation of speech in newborns. Developmental Science, 2(1), 42–46. https://doi.org/10.1111/1467-7687.00052.",Aldridge1999,1,Aldridge et al. (1999),1,1.262008733624454,0.11227081386701245,0.04599683771740692,eye-tracking,looking,NA,test_only
Audio-Visual Congruence,"Aldridge, M. A., Braga, E. S., Walton, G. E., & Bower, T. (1999). The intermodal representation of speech in newborns. Developmental Science, 2(1), 42–46. https://doi.org/10.1111/1467-7687.00052.",Aldridge1999,1,Aldridge et al. (1999),2,0.6930051813471503,0.07750800566793739,0.04599683771740692,eye-tracking,looking,NA,test_only
Audio-Visual Congruence,"Aldridge, M. A., Braga, E. S., Walton, G. E., & Bower, T. (1999). The intermodal representation of speech in newborns. Developmental Science, 2(1), 42–46. https://doi.org/10.1111/1467-7687.00052.",Aldridge1999,1,Aldridge et al. (1999),3,0.22089041095890413,0.0640247679266748,0.04599683771740692,eye-tracking,looking,NA,test_only
Audio-Visual Congruence,"Aldridge, M. A., Braga, E. S., Walton, G. E., & Bower, T. (1999). The intermodal representation of speech in newborns. Developmental Science, 2(1), 42–46. https://doi.org/10.1111/1467-7687.00052.",Aldridge1999,1,Aldridge et al. (1999),4,2.964497041420118,0.3371325846433948,0.04599683771740692,eye-tracking,looking,NA,test_only
Audio-Visual Congruence,"Kubicek, C., Hillairet de Boisferon, A. H., Dupierrix, E., Loevenbruck, H., Gervain, J., & Schwarzer, G. (2013). Face-scanning behavior to silently-talking faces in 12-month-old infants: The impact of pre-exposed auditory speech. International Journal of Behavioral Development, 37(2), 106–110. https://doi.org/10.1177/0165025412473016.",Kubicek2013,1,Kubicek et al. (2013),5,-0.20000000000000015,0.0255,12.386291299616008,eye-tracking,looking,NA,familiarization
Audio-Visual Congruence,"Kubicek, C., Hillairet de Boisferon, A. H., Dupierrix, E., Loevenbruck, H., Gervain, J., & Schwarzer, G. (2013). Face-scanning behavior to silently-talking faces in 12-month-old infants: The impact of pre-exposed auditory speech. International Journal of Behavioral Development, 37(2), 106–110. https://doi.org/10.1177/0165025412473016.",Kubicek2013,1,Kubicek et al. (2013),6,0,0.025,12.386291299616008,eye-tracking,looking,NA,familiarization
Audio-Visual Congruence,"Kubicek, C., Gervain, J., Hillairet de Boisferon, A., Pascalis, O., Loevenbruck, H., & Schwarzer, G. (2014). The influence of infant-directed speech on 12-month-olds’ intersensory perception of fluent speech. Infant Behavior and Development, 37(4), 644–651. https://doi.org/10.1016/j.infbeh.2014.08.010.",Kubicek2014a,1,Kubicek et al. (2014a),7,-0.2500000000000002,0.02104591836734693,12.222016879196698,eye-tracking,looking,NA,familiarization
Audio-Visual Congruence,"Kubicek, C., Gervain, J., Hillairet de Boisferon, A., Pascalis, O., Loevenbruck, H., & Schwarzer, G. (2014). The influence of infant-directed speech on 12-month-olds’ intersensory perception of fluent speech. Infant Behavior and Development, 37(4), 644–651. https://doi.org/10.1016/j.infbeh.2014.08.010.",Kubicek2014a,1,Kubicek et al. (2014a),8,0,0.02040816326530612,12.222016879196698,eye-tracking,looking,NA,familiarization
Audio-Visual Congruence,"Kubicek, C., Gervain, J., Hillairet de Boisferon, A., Pascalis, O., Loevenbruck, H., & Schwarzer, G. (2014). The influence of infant-directed speech on 12-month-olds’ intersensory perception of fluent speech. Infant Behavior and Development, 37(4), 644–651. https://doi.org/10.1016/j.infbeh.2014.08.010.",Kubicek2014a,1,Kubicek et al. (2014a),9,0.56,0.0246127659574468,12.123452226945112,eye-tracking,looking,NA,familiarization
Audio-Visual Congruence,"Kubicek, C., Hillairet de Boisferon, A. H., Dupierrix, E., Pascalis, O., Loevenbruck, H., Gervain, J., & Schwarzer, G. (2014). Cross-modal matching of audio-visual german and french fluent speech in infancy. PLoS One, 9(2), https://doi.org/10.1371/journ al.pone.0089275.",Kubicek2014b,1,Kubicek et al. (2014b),10,1.3513513513513518,0.03985573411249088,4.530688515164583,eye-tracking,looking,NA,familiarization
Audio-Visual Congruence,"Kubicek, C., Hillairet de Boisferon, A. H., Dupierrix, E., Pascalis, O., Loevenbruck, H., Gervain, J., & Schwarzer, G. (2014). Cross-modal matching of audio-visual german and french fluent speech in infancy. PLoS One, 9(2), https://doi.org/10.1371/journ al.pone.0089275.",Kubicek2014b,1,Kubicek et al. (2014b),11,-1.5555555555555558,0.04603909465020577,4.530688515164583,eye-tracking,looking,NA,familiarization
Audio-Visual Congruence,"Kubicek, C., Hillairet de Boisferon, A. H., Dupierrix, E., Pascalis, O., Loevenbruck, H., Gervain, J., & Schwarzer, G. (2014). Cross-modal matching of audio-visual german and french fluent speech in infancy. PLoS One, 9(2), https://doi.org/10.1371/journ al.pone.0089275.",Kubicek2014b,1,Kubicek et al. (2014b),12,1.3750000000000004,0.04052734375000001,6.426415326803425,eye-tracking,looking,NA,familiarization
Audio-Visual Congruence,"Kubicek, C., Hillairet de Boisferon, A. H., Dupierrix, E., Pascalis, O., Loevenbruck, H., Gervain, J., & Schwarzer, G. (2014). Cross-modal matching of audio-visual german and french fluent speech in infancy. PLoS One, 9(2), https://doi.org/10.1371/journ al.pone.0089275.",Kubicek2014b,1,Kubicek et al. (2014b),13,0,0.02083333333333333,6.426415326803425,eye-tracking,looking,NA,familiarization
Audio-Visual Congruence,"Kubicek, C., Hillairet de Boisferon, A. H., Dupierrix, E., Pascalis, O., Loevenbruck, H., Gervain, J., & Schwarzer, G. (2014). Cross-modal matching of audio-visual german and french fluent speech in infancy. PLoS One, 9(2), https://doi.org/10.1371/journ al.pone.0089275.",Kubicek2014b,1,Kubicek et al. (2014b),14,0.21052631578947328,0.03407202216066481,6.521694490646625,eye-tracking,looking,NA,familiarization
Audio-Visual Congruence,"Kubicek, C., Hillairet de Boisferon, A. H., Dupierrix, E., Pascalis, O., Loevenbruck, H., Gervain, J., & Schwarzer, G. (2014). Cross-modal matching of audio-visual german and french fluent speech in infancy. PLoS One, 9(2), https://doi.org/10.1371/journ al.pone.0089275.",Kubicek2014b,1,Kubicek et al. (2014b),15,0.7692307692307695,0.0301362322829228,6.406702396353108,eye-tracking,looking,NA,familiarization
Audio-Visual Congruence,"Kubicek, C., Hillairet de Boisferon, A. H., Dupierrix, E., Pascalis, O., Loevenbruck, H., Gervain, J., & Schwarzer, G. (2014). Cross-modal matching of audio-visual german and french fluent speech in infancy. PLoS One, 9(2), https://doi.org/10.1371/journ al.pone.0089275.",Kubicek2014b,1,Kubicek et al. (2014b),16,0.9459459459459454,0.03366062479827406,6.406702396353108,eye-tracking,looking,NA,familiarization
Audio-Visual Congruence,"Kubicek, C., Hillairet de Boisferon, A. H., Dupierrix, E., Pascalis, O., Loevenbruck, H., Gervain, J., & Schwarzer, G. (2014). Cross-modal matching of audio-visual german and french fluent speech in infancy. PLoS One, 9(2), https://doi.org/10.1371/journ al.pone.0089275.",Kubicek2014b,1,Kubicek et al. (2014b),17,-0.2325581395348839,0.02282314764737696,12.113595761719951,eye-tracking,looking,NA,familiarization
Audio-Visual Congruence,"Kubicek, C., Hillairet de Boisferon, A. H., Dupierrix, E., Pascalis, O., Loevenbruck, H., Gervain, J., & Schwarzer, G. (2014). Cross-modal matching of audio-visual german and french fluent speech in infancy. PLoS One, 9(2), https://doi.org/10.1371/journ al.pone.0089275.",Kubicek2014b,1,Kubicek et al. (2014b),18,0.9333333333333342,0.03190123456790125,12.113595761719951,eye-tracking,looking,NA,familiarization
Audio-Visual Congruence,"Guellai, B., Streri, A., Chopin, A., Rider, D., & Kitamura, C. (2016). Newborns’ sensitivity to the visual aspects of infant-directed speech: evidence from point-line displays of talking faces. Journal of Experimental Psychology-Human Perception and Performance, 42(9), 1275–1281. https://doi.org/10.1037/xhp00 00208.",Guellai2016,1,Guellai et al. (2016),19,1.0869565217391302,0.06628071833648391,0.06570976816772418,eye-tracking,looking,NA,familiarization
Audio-Visual Congruence,"Guellai, B., Streri, A., Chopin, A., Rider, D., & Kitamura, C. (2016). Newborns’ sensitivity to the visual aspects of infant-directed speech: evidence from point-line displays of talking faces. Journal of Experimental Psychology-Human Perception and Performance, 42(9), 1275–1281. https://doi.org/10.1037/xhp00 00208.",Guellai2016,1,Guellai et al. (2016),20,1.5625000000000002,0.18505859375000003,0.04928232612579313,eye-tracking,looking,NA,test_only
Categorization bias,"Bauer, P. J., & Mandler, J. M. (1989). Taxonomies and triads: Conceptual organization in one-to two-year-olds. Cognitive Psychology, 21(2), 156-184.",Bauer & Mandler (1989),a,bauer_1989,5,1.7346938775510206,0.13914341246702763,16.494466005462126,behavior,manual,natural,test_only
Categorization bias,"Bauer, P. J., & Mandler, J. M. (1989). Taxonomies and triads: Conceptual organization in one-to two-year-olds. Cognitive Psychology, 21(2), 156-184.",Bauer & Mandler (1989),b,bauer_1989,6,2.1878940731399745,0.1885244576466952,20.52773157559703,behavior,manual,natural,test_only
Categorization bias,"Bauer, P. J., & Mandler, J. M. (1989). Taxonomies and triads: Conceptual organization in one-to two-year-olds. Cognitive Psychology, 21(2), 156-184.",Bauer & Mandler (1989),a,bauer_1989,7,1.1978860833822662,0.09541475191002516,16.494466005462126,behavior,manual,natural,test_only
Categorization bias,"Bauer, P. J., & Mandler, J. M. (1989). Taxonomies and triads: Conceptual organization in one-to two-year-olds. Cognitive Psychology, 21(2), 156-184.",Bauer & Mandler (1989),b,bauer_1989,8,2.053254437869822,0.17266260518422555,20.52773157559703,behavior,manual,natural,test_only
Categorization bias,"Bauer, P. J., & Mandler, J. M. (1989). Taxonomies and triads: Conceptual organization in one-to two-year-olds. Cognitive Psychology, 21(2), 156-184.",Bauer & Mandler (1989),c,bauer_1989,10,0.03376068376068376,0.07146927799171389,19.52762890408427,behavior,manual,natural,test_only
Categorization bias,"Bauer, P. J., & Mandler, J. M. (1989). Taxonomies and triads: Conceptual organization in one-to two-year-olds. Cognitive Psychology, 21(2), 156-184.",Bauer & Mandler (1989),d,bauer_1989,11,4.238341968911917,0.7129836659085766,28.07646974270519,behavior,manual,natural,test_only
Categorization bias,"Bauer, P. J., & Mandler, J. M. (1989). Taxonomies and triads: Conceptual organization in one-to two-year-olds. Cognitive Psychology, 21(2), 156-184.",Bauer & Mandler (1989),e,bauer_1989,12,5.011235955056179,0.968303064187422,31.036037700979485,behavior,manual,natural,test_only
Categorization bias,"Bauer, P. J., & Mandler, J. M. (1989). Taxonomies and triads: Conceptual organization in one-to two-year-olds. Cognitive Psychology, 21(2), 156-184.",Bauer & Mandler (1989),f,bauer_1989,13,3.764832793959007,0.5776416416596137,19.52762890408427,behavior,manual,natural,test_only
Categorization bias,"Bauer, P. J., & Mandler, J. M. (1989). Taxonomies and triads: Conceptual organization in one-to two-year-olds. Cognitive Psychology, 21(2), 156-184.",Bauer & Mandler (1989),g,bauer_1989,14,5.494367959949937,1.1495742599758725,28.07646974270519,behavior,manual,natural,test_only
Categorization bias,"Bauer, P. J., & Mandler, J. M. (1989). Taxonomies and triads: Conceptual organization in one-to two-year-olds. Cognitive Psychology, 21(2), 156-184.",Bauer & Mandler (1989),h,bauer_1989,15,8.27708703374778,2.518220348722701,31.036037700979485,behavior,manual,natural,test_only
Categorization bias,"Bauer, P. J., & Mandler, J. M. (1989). Taxonomies and triads: Conceptual organization in one-to two-year-olds. Cognitive Psychology, 21(2), 156-184.",Bauer & Mandler (1989),c,bauer_1989,16,2.166112956810631,0.23900161934510344,19.52762890408427,behavior,manual,natural,test_only
Categorization bias,"Bauer, P. J., & Mandler, J. M. (1989). Taxonomies and triads: Conceptual organization in one-to two-year-olds. Cognitive Psychology, 21(2), 156-184.",Bauer & Mandler (1989),d,bauer_1989,17,2.67425320056899,0.3268439350269102,28.07646974270519,behavior,manual,natural,test_only
Categorization bias,"Bauer, P. J., & Mandler, J. M. (1989). Taxonomies and triads: Conceptual organization in one-to two-year-olds. Cognitive Psychology, 21(2), 156-184.",Bauer & Mandler (1989),e,bauer_1989,18,2.7422990232907587,0.34000728332648034,31.036037700979485,behavior,manual,natural,test_only
Categorization bias,"Bauer, P. J., & Mandler, J. M. (1989). Taxonomies and triads: Conceptual organization in one-to two-year-olds. Cognitive Psychology, 21(2), 156-184.",Bauer & Mandler (1989),f,bauer_1989,19,3.855650522317189,0.602358605365886,19.52762890408427,behavior,manual,natural,test_only
Categorization bias,"Bauer, P. J., & Mandler, J. M. (1989). Taxonomies and triads: Conceptual organization in one-to two-year-olds. Cognitive Psychology, 21(2), 156-184.",Bauer & Mandler (1989),g,bauer_1989,20,1.7721518987341771,0.18359008400668392,28.07646974270519,behavior,manual,natural,test_only
