ds_clean,native_lang,infant_type,infant_type_clincal,infant_type_language,infant_native_lang,response_mode,method,dependent_measure,looking,behavioral_measure,unique_row,study_ID,long_cite,short_cite,peer_reviewed,coder,expt_num,expt_condition,same_infant,exposure_phase,participant_design,group_name_1,group_name_2,n_1,n_2,mean_age_1,mean_age_2,x_1,x_2,SD_1,SD_2,t,F,r,d,d_var,corr,test_lang,stimuli_link,data_link,age_range_1,age_range_2,n_excluded_1,n_excluded_2,gender_1,gender_2,num_trials,special_cases_measures,x_dif,SD_dif,contrast_sampa,audio_condition,speaker,speech_type,object_stimulus,cue_type,N_AFC,mean_comprehension_vocab,mean_production_vocab,pointing_modality,motive,correlation_type,condition_type,stimulus_naturalness,contrast_pseudoIPA,sampa_comments,counterbalanced,backness,height,nasality,roundness,tenseness,length,F1_1,F2_1,F1_2,F2_2,duration_word_1,duration_word_2,duration_vowel_1,duration_vowel_2,peripherality,Linguistic,words_to_passage,edge_alignment,familiarization_voice,familiarization_register,familiarization_affect,test_voice,test_register,indexical,rule.type,repetitions,types,tokens,expt_condition2,word_round,word_spiky,multiple_age_groups_younger_older,replication,native,label_present,instruction_code,taxonomic_type,tokens_per_trial,word_types_per_cond,publication_type,main_or_baseline_study,Modality,Semantics,TrainingRule,Speech,Nonspeech,CorrectPronunciation,Mispronunciation,is_correct,n_feature,type_feature,mispron_location,scenarios,Hamlin_Lab,stimuli_type,minimal_pairs,cues_present,word_typicality,ME_trial_type,preceding,task_difficulty,median_production_vocab,sentence_structure,agent_argument_type,patient_argument_type,stimuli_modality,stimuli_actor,transitive_event,intransitive_event,presentation_type,character_identification,practice_phase,test_mass_or_distributed,n_train_test_pair,n_test_trial_per_pair,n_repetitions_sentence,n_repetitions_video,learning_domain,live_video,task,rhythm_class,speech_manip,percentV,deltaC,deltaV,VarcoV,nPVI_V,rPVI_C,corr_imputed,dataset,short_name,domain,d_calc,d_var_calc,g_calc,g_var_calc,r_calc,r_var_calc,z_calc,z_var_calc,log_odds_calc,log_odds_var_calc,es_method,mean_age,n,same_infant_calc,all_mod,mean_age_months,year,doi,original_ma,2nd coder,stimulus_set,lab,main_question_IDS_preference,trial_control,human_coded,data_from_figure,effect_significance_reported,fussers,non_criterion,criterion,criterion_definition,exclusionCriteria,num_minimum_trials,mean_vocab,speaker_fam,speaker_experience,speaker_female,presentation,setting,Coder 1 Comments,Coder 2 Comments,by_major_author,major_author
Abstract rule learning,American English,typical,typical,monolingual,NA,behavior,central fixation,looking_time,yes,looking,84,Thiessen2012,"Thiessen, ED Effects of Inter- and Intra-modal Redundancy on Infants' Rule Learning . Language Learning and Development, 2012, 8(3), 197-214.",Thiessen (2012),yes,HR,1,ABB,ABB,habituation,within_two,experimental,NA,16,NA,219,NA,5.9,7,1.5,1.6,-2.3,NA,NA,-0.61,NA,NA,artificial,NA,NA,46,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nonspeech,Meaningless,ABB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.293,Abstract rule learning,ruleLearning,early_language,-0.7093084682410769,0.11076764462131894,-0.6713098002995905,0.0992175745348485,-0.33425541900452005,0.01940853592608656,-0.347611295852447,0.07692307692307693,-1.2865432487416122,0.3644109442842904,group_means_two,219,16,Thiessen2012 ABB,NA,7.195219614365798,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Abstract rule learning,American English,typical,typical,monolingual,NA,behavior,central fixation,looking_time,yes,looking,85,Thiessen2012,"Thiessen, ED Effects of Inter- and Intra-modal Redundancy on Infants' Rule Learning . Language Learning and Development, 2012, 8(3), 197-214.",Thiessen (2012),yes,HR,2,ABA,ABA,habituation,within_two,experimental,NA,16,NA,225,NA,7.8,6.9,2.7,3.3,2.5,NA,NA,0.47,NA,NA,artificial,NA,NA,46,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nonspeech,Meaningless,ABA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.071,Abstract rule learning,ruleLearning,early_language,0.2985111570629966,0.01480485548554854,0.2825194879346217,0.01326110939378375,0.1476203493915368,0.00346448050222584,0.14870689459706,0.07692307692307693,0.5414393468976839,0.04870602228588728,group_means_two,225,16,Thiessen2012 ABA,NA,7.39234891886897,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Abstract rule learning,American English,typical,typical,monolingual,NA,behavior,central fixation,looking_time,yes,looking,86,Thiessen2012,"Thiessen, ED Effects of Inter- and Intra-modal Redundancy on Infants' Rule Learning . Language Learning and Development, 2012, 8(3), 197-214.",Thiessen (2012),yes,HR,2,ABB,ABB,habituation,within_two,experimental,NA,16,NA,225,NA,7.2,5.6,3,1.9,2.4,NA,NA,0.64,NA,NA,artificial,NA,NA,46,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nonspeech,Meaningless,ABB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,Abstract rule learning,ruleLearning,early_language,0.6372024503468218,0.07739350827725766,0.6030666047925277,0.06932345814758187,0.30356651295848963,0.01447714969340667,0.31344348291968566,0.07692307692307693,1.1557573993275512,0.2546144366363226,group_means_two,225,16,Thiessen2012 ABB,NA,7.39234891886897,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Abstract rule learning,American English,typical,typical,monolingual,NA,behavior,central fixation,looking_time,yes,looking,87,Thiessen2012,"Thiessen, ED Effects of Inter- and Intra-modal Redundancy on Infants' Rule Learning . Language Learning and Development, 2012, 8(3), 197-214.",Thiessen (2012),yes,HR,3,ABA,ABA,habituation,within_two,experimental,NA,16,NA,216,NA,6.1,6.4,3.9,3.1,NA,NA,NA,NA,NA,NA,artificial,NA,NA,46,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Speech,Meaningful,ABA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.792,Abstract rule learning,ruleLearning,early_language,-0.08515994337054912,0.02622663174858984,-0.08059780354712684,0.02349190324674389,-0.04254142420011427,0.0065211241398562,-0.04256711554026273,0.07692307692307693,-0.154463051143724,0.0862821600438774,group_means_two,216,16,Thiessen2012 ABA,NA,7.096654962114211,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Abstract rule learning,American English,typical,typical,monolingual,NA,behavior,central fixation,looking_time,yes,looking,88,Thiessen2012,"Thiessen, ED Effects of Inter- and Intra-modal Redundancy on Infants' Rule Learning . Language Learning and Development, 2012, 8(3), 197-214.",Thiessen (2012),yes,HR,3,ABB,ABB,habituation,within_two,experimental,NA,16,NA,216,NA,8.7,7,3,2.5,2.7,NA,NA,0.62,NA,NA,artificial,NA,NA,46,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Speech,Meaningful,ABB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16,Abstract rule learning,ruleLearning,early_language,0.6156430730891257,0.06261872502942117,0.5826621941736368,0.05608928527029466,0.2941986746023267,0.01193148474506375,0.30315660470584377,0.07692307692307693,1.1166530145642564,0.2060073480469932,group_means_two,216,16,Thiessen2012 ABB,NA,7.096654962114211,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Abstract rule learning,American English,typical,typical,monolingual,NA,behavior,central fixation,looking_time,yes,looking,89,Thiessen2012,"Thiessen, ED Effects of Inter- and Intra-modal Redundancy on Infants' Rule Learning . Language Learning and Development, 2012, 8(3), 197-214.",Thiessen (2012),yes,HR,4,ABA,ABA,habituation,within_two,experimental,NA,16,NA,222,NA,8.4,6.7,2.7,2.2,2.9,NA,NA,0.67,NA,NA,artificial,NA,NA,46,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Speech,Meaningful,ABA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.919,Abstract rule learning,ruleLearning,early_language,0.6902930784910825,0.07011189894411371,0.6533130921433459,0.0628011237672243,0.32626012963818996,0.01250531473006395,0.3386371201533869,0.07692307692307693,1.2520531469024063,0.23065890212918563,group_means_two,222,16,Thiessen2012 ABA,NA,7.293784266617384,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Abstract rule learning,American English,typical,typical,monolingual,NA,behavior,central fixation,looking_time,yes,looking,90,Thiessen2012,"Thiessen, ED Effects of Inter- and Intra-modal Redundancy on Infants' Rule Learning . Language Learning and Development, 2012, 8(3), 197-214.",Thiessen (2012),yes,HR,4,ABB,ABB,habituation,within_two,experimental,NA,16,NA,222,NA,8.7,7.2,2.9,1.9,3,NA,NA,0.69,NA,NA,artificial,NA,NA,46,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Speech,Meaningful,ABB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.624,Abstract rule learning,ruleLearning,early_language,0.6118627623360028,0.04572828936044275,0.5790844000680027,0.04096006531042209,0.2925472136164533,0.00874090893364357,0.3013496201808895,0.07692307692307693,1.1097962893236342,0.15044004197537114,group_means_two,222,16,Thiessen2012 ABB,NA,7.293784266617384,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Abstract rule learning,NA,typical,typical,na,NA,behavior,head-turn preference procedure,looking_time,yes,looking,18,Ferguson2016,"Ferguson, B., & Lew-Williams, C. Communicative signals support abstract rule learning by 7-month-old infants.  Sci Rep. 2016; 6: 25434.",Ferguson & Lew-Williams (2016),yes,HR,1,CommunicativeTonesTrainAAB-TestABB,CommunicativeTonesTrainAAB-TestABB,familiarization,within_two,experimental,NA,4,NA,231,NA,7.76,6.76,3.56,2.49,1.84,NA,NA,NA,NA,0.99,artificial,NA,NA,14,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nonspeech,Meaningful,AAB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99,Abstract rule learning,ruleLearning,early_language,0.32552659388883276,0.01824594541610813,0.20345412118052048,0.00712732242816724,0.16064925539431452,0.00421735161804454,0.1620530802807245,1,0.5904399290368952,0.06002675439361901,group_means_two,231,4,Ferguson2016 CommunicativeTonesTrainAAB-TestABB,NA,7.589478223372143,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Abstract rule learning,NA,typical,typical,na,NA,behavior,head-turn preference procedure,looking_time,yes,looking,19,Ferguson2016,"Ferguson, B., & Lew-Williams, C. Communicative signals support abstract rule learning by 7-month-old infants.  Sci Rep. 2016; 6: 25434.",Ferguson & Lew-Williams (2016),yes,HR,1,CommunicativeTonesTrainABA-TestABB,CommunicativeTonesTrainABA-TestABB,familiarization,within_two,experimental,NA,4,NA,225,NA,6.52,5.66,1.03,1.29,4.23,NA,NA,NA,NA,0.96,artificial,NA,NA,13,NA,3,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nonspeech,Meaningful,ABA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96,Abstract rule learning,ruleLearning,early_language,0.7367670514303647,0.08785321100917423,0.4604794071439779,0.03431766055045868,0.3456743535352302,0.01499337500424037,0.3605226932878881,1,1.3363476094731148,0.2890254793419927,group_means_two,225,4,Ferguson2016 CommunicativeTonesTrainABA-TestABB,NA,7.39234891886897,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Abstract rule learning,NA,typical,typical,na,NA,behavior,head-turn preference procedure,looking_time,yes,looking,20,Ferguson2016,"Ferguson, B., & Lew-Williams, C. Communicative signals support abstract rule learning by 7-month-old infants.  Sci Rep. 2016; 6: 25434.",Ferguson & Lew-Williams (2016),yes,HR,1,CommunicativeTonesTrainABB-TestAAB,CommunicativeTonesTrainABB-TestAAB,familiarization,within_two,experimental,NA,4,NA,233,NA,6.64,5.94,0.43,1.24,1.62,NA,NA,NA,NA,0.91,artificial,NA,NA,12,NA,0,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nonspeech,Meaningful,ABB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91,Abstract rule learning,ruleLearning,early_language,0.7542814418165106,0.11611756168359924,0.4714259011353191,0.04535842253265595,0.352878884305315,0.01947921203325833,0.36872831747963675,1,1.368115199620456,0.3820114659454053,group_means_two,233,4,Ferguson2016 CommunicativeTonesTrainABB-TestAAB,NA,7.655187991539867,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Abstract rule learning,NA,typical,typical,na,NA,behavior,head-turn preference procedure,looking_time,yes,looking,21,Ferguson2016,"Ferguson, B., & Lew-Williams, C. Communicative signals support abstract rule learning by 7-month-old infants.  Sci Rep. 2016; 6: 25434.",Ferguson & Lew-Williams (2016),yes,HR,1,CommunicativeTonesTrainABB-TestABA,CommunicativeTonesTrainABB-TestABA,familiarization,within_two,experimental,NA,4,NA,231,NA,6,5.22,1.98,2.29,1.46,NA,NA,NA,NA,0.89,artificial,NA,NA,27,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nonspeech,Meaningful,ABB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89,Abstract rule learning,ruleLearning,early_language,0.3643805715709932,0.07159665011730046,0.22773785723187073,0.02796744145207049,0.17923979000287937,0.0162288582749299,0.18119713397076792,1,0.6609132490547683,0.2355435377003212,group_means_two,231,4,Ferguson2016 CommunicativeTonesTrainABB-TestABA,NA,7.589478223372143,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Abstract rule learning,NA,typical,typical,na,NA,behavior,head-turn preference procedure,looking_time,yes,looking,22,Ferguson2016,"Ferguson, B., & Lew-Williams, C. Communicative signals support abstract rule learning by 7-month-old infants.  Sci Rep. 2016; 6: 25434.",Ferguson & Lew-Williams (2016),yes,HR,2,NonCommunicativeTonesTrainAAB-TestABB,NonCommunicativeTonesTrainAAB-TestABB,familiarization,within_two,experimental,NA,4,NA,228,NA,4.64,5.17,1.4,1.4,-0.97,NA,NA,NA,NA,0.7,artificial,NA,NA,27,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nonspeech,Meaningless,AAB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,Abstract rule learning,ruleLearning,early_language,-0.3785714285714288,0.16791454081632656,-0.236607142857143,0.06559161750637757,-0.18598323101417868,0.0377714811113934,-0.1881732369182671,1,-0.6866526164600971,0.5524166970159051,group_means_two,228,4,Ferguson2016 NonCommunicativeTonesTrainAAB-TestABB,NA,7.490913571120557,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Abstract rule learning,NA,typical,typical,na,NA,behavior,head-turn preference procedure,looking_time,yes,looking,23,Ferguson2016,"Ferguson, B., & Lew-Williams, C. Communicative signals support abstract rule learning by 7-month-old infants.  Sci Rep. 2016; 6: 25434.",Ferguson & Lew-Williams (2016),yes,HR,2,NonCommunicativeTonesTrainABA-TestABB,NonCommunicativeTonesTrainABA-TestABB,familiarization,within_two,experimental,NA,4,NA,221,NA,5.95,6.05,1.57,1.56,-0.13,NA,NA,NA,NA,0.55,artificial,NA,NA,15,NA,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nonspeech,Meaningless,ABA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,Abstract rule learning,ruleLearning,early_language,-0.06389743746861527,0.22551036031438193,-0.03993589841788454,0.08808998449780545,-0.03193242584797378,0.05620530460130233,-0.03194328610989508,1,-0.11589713145677008,0.7418993482166902,group_means_two,221,4,Ferguson2016 NonCommunicativeTonesTrainABA-TestABB,NA,7.260929382533522,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Abstract rule learning,NA,typical,typical,na,NA,behavior,head-turn preference procedure,looking_time,yes,looking,24,Ferguson2016,"Ferguson, B., & Lew-Williams, C. Communicative signals support abstract rule learning by 7-month-old infants.  Sci Rep. 2016; 6: 25434.",Ferguson & Lew-Williams (2016),yes,HR,2,NonCommunicativeTonesTrainABB-TestAAB,NonCommunicativeTonesTrainABB-TestAAB,familiarization,within_two,experimental,NA,4,NA,226,NA,4.58,4.27,1.34,1.15,0.66,NA,NA,NA,NA,0.73,artificial,NA,NA,23,NA,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nonspeech,Meaningless,ABB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,Abstract rule learning,ruleLearning,early_language,0.24827424623542255,0.14270501266797092,0.1551714038971391,0.05574414557342614,0.12319155945475528,0.03407649327316167,0.12382048791558768,1,0.4503196699775391,0.4694806736951061,group_means_two,226,4,Ferguson2016 NonCommunicativeTonesTrainABB-TestAAB,NA,7.425203802952833,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Abstract rule learning,NA,typical,typical,na,NA,behavior,head-turn preference procedure,looking_time,yes,looking,25,Ferguson2016,"Ferguson, B., & Lew-Williams, C. Communicative signals support abstract rule learning by 7-month-old infants.  Sci Rep. 2016; 6: 25434.",Ferguson & Lew-Williams (2016),yes,HR,2,NonCommunicativeTonesTrainABB-TestABA,NonCommunicativeTonesTrainABB-TestABA,familiarization,within_two,experimental,NA,4,NA,233,NA,4.8,5.04,1.12,2.03,-0.26,NA,NA,NA,NA,0.4,artificial,NA,NA,21,NA,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nonspeech,Meaningless,ABB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,Abstract rule learning,ruleLearning,early_language,-0.14639454214722183,0.3026789202463118,-0.09149658884201364,0.11823395322121556,-0.07300196588322824,0.0744663688331481,-0.07313206494825349,1,-0.26553032747399036,0.9957737344599912,group_means_two,233,4,Ferguson2016 NonCommunicativeTonesTrainABB-TestABA,NA,7.655187991539867,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
